id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32309866,Modern studio right on the Gorge waterway,128936265,Katie,Esquimalt,Esquimalt,48.44373,-123.40346,Entire home/apt,55,1,17,2019-05-11,6.37,2,78
32311181,City’s Secret Surprise,7720692,Gary,Saanich,Saanich,48.45857,-123.39325,Entire home/apt,120,30,0,,,2,129
32312705,* Spacious Quiet Private Suite with Nature View *,87603999,Simon,Langford,Langford,48.45451,-123.47612,Entire home/apt,120,2,1,2019-02-18,0.31,1,159
32313291,3 bedroom modern house right on Gorge waterway,128936265,Katie,Esquimalt,Esquimalt,48.44549,-123.40475,Entire home/apt,125,2,2,2019-05-05,2,2,0
32333262,NEW! Luxury Downtown Condo! King Bed! Parking! Pool!,9153672,Nico And Laura,Victoria,Downtown,48.42152,-123.3644,Entire home/apt,210,2,14,2019-05-09,5.00,15,125
32333330,Charming home minutes from downtown Victoria,40197807,Adam,Victoria,Oaklands,48.44183,-123.34647,Entire home/apt,179,2,2,2019-05-20,2,1,115
32337668,Cozy 1 bedroom with spacious kitchen/living room,200220636,Peter,Saanich,Saanich,48.45087,-123.3886,Private room,55,1,3,2019-05-17,1.14,1,53
32345540,Sea Breeze Ocean Front Home,32614142,Elite Vacation Homes,North Saanich,North Saanich,48.63488,-123.4746,Entire home/apt,500,3,1,2019-05-20,1,46,285
32348509,Deep Cove Retreat on the Ocean,32614142,Elite Vacation Homes,North Saanich,North Saanich,48.69705,-123.45184,Entire home/apt,530,3,0,,,46,272
32397851,“The Perfect One Night Stay”,37852931,Katelyn,Victoria,James Bay,48.41479,-123.3775,Private room,89,1,19,2019-05-23,12.95,1,305
32398831,Post and Beam Dream,24300674,Ben,Salt Spring Island,Salt Spring Island,48.83175,-123.49597,Entire home/apt,181,2,0,,,2,0
32411489,Bear Vale - Luxurious Garden Suite w Kingsize Bed,126048167,Val And Barry,Langford,Langford,48.4657,-123.50664,Entire home/apt,125,2,6,2019-05-20,4.09,1,153
32425773,Enjoy a Private Room in our New Home,4695007,Carly & Colin,Langford,Langford,48.41814,-123.53144,Private room,50,1,8,2019-05-10,3.43,1,359
32439253,Breathtaking oceanfront luxury home,202623086,Paul,Juan de Fuca,Juan de Fuca,48.37117,-123.684,Entire home/apt,398,7,0,,,1,214
32450939,Colwood Studio Suite near Royal Roads University,177191812,Lee,Colwood,Colwood,48.43152,-123.51066,Private room,75,1,1,2019-05-08,1,1,86
32497204,Cosy Sanctuary with Stunning View,5211841,Jennifer,Salt Spring Island,Salt Spring Island,48.77671,-123.41069,Entire home/apt,90,3,0,,,1,169
32503464,Luxurious Downtown Condo with Patio and Parking,49127391,Kwami,Victoria,Downtown,48.42922,-123.36287,Entire home/apt,99,3,6,2019-04-06,1.94,1,25
32519754,"NEW - Large, Bright, and Spacious 2 Bedroom House",9722926,Quinn,Victoria,Fernwood,48.42977,-123.35123,Entire home/apt,151,2,0,,,1,136
32520910,Discovery Townhouse - Sooke,244363526,Leigh,Sooke,Sooke,48.36763,-123.73403,Entire home/apt,249,2,3,2019-05-19,2.81,1,321
32522890,Village Bay Guesthouse,89409673,Lee,Southern Gulf Islands,Southern Gulf Islands,48.84215,-123.31972,Entire home/apt,175,2,0,,,2,31
32524902,Kemp Lake House,31488658,Handsome Dan & The French Girl,Juan de Fuca,Juan de Fuca,48.37961,-123.78286,Entire home/apt,675,3,1,2019-04-28,1,9,280
32543601,Bright and peaceful room in spacious new house,35017459,Catherine,View Royal,View Royal,48.454,-123.45826,Private room,50,30,0,,,1,237
32549321,Salish Sea Suite Private Beach - Buffet Breakfast,10457020,Karen,Juan de Fuca,Juan de Fuca,48.38258,-123.8721,Private room,199,1,0,,,6,320
32549358,Magic Woods Suite Private Beach-Buffet Breakfast,10457020,Karen,Juan de Fuca,Juan de Fuca,48.38135,-123.87205,Private room,199,1,0,,,6,349
32549623,Enchanted Forest Private Beach-Buffet Breakfast,10457020,Karen,Juan de Fuca,Juan de Fuca,48.38077,-123.8705,Private room,199,1,0,,,6,331
32549699,Rain Forest Suite Private Beach-Buffet Breakfast,10457020,Karen,Juan de Fuca,Juan de Fuca,48.38253,-123.87136,Private room,199,1,0,,,6,348
32549838,Hummingbird Cottage,5028330,Donna,North Saanich,North Saanich,48.69396,-123.47148,Entire home/apt,73,1,7,2019-05-22,6.00,1,120
32550160,Sea Glass Suite Private Beach - Buffet Breakfast,10457020,Karen,Juan de Fuca,Juan de Fuca,48.38095,-123.87004,Private room,199,1,0,,,6,341
32555637,Willows Beach view full private entrance suite,239191945,Victoria Rentals,Oak Bay,Oak Bay,48.43566,-123.30193,Entire home/apt,118,1,7,2019-05-13,2.59,3,62
32573328,"Private Waterfront House - 3 bedrms, 2 full baths",39992330,Elizabeth,Sooke,Sooke,48.36363,-123.7332,Entire home/apt,151,5,0,,,2,65
32578079,Townhouse Overlooking Peaceful Langford Lake,2938908,Chuck & Marilyn,Langford,Langford,48.44339,-123.52801,Entire home/apt,99,30,0,,,1,206
32591528,Wild at Heart Cottage - Oceanfront 2 Bed 2 Bath!,80506619,Bekki And Debra,Juan de Fuca,Juan de Fuca,48.55295,-124.41689,Entire home/apt,250,2,1,2019-04-21,0.83,1,207
32593937,"Close to UVic, buses, with breakfast (Women Only)",57472036,Caron,Saanich,Saanich,48.47516,-123.32907,Private room,35,2,16,2019-05-24,7.16,2,334
32607124,Garry Park B&B,14022789,Sandro,Salt Spring Island,Salt Spring Island,48.78112,-123.50519,Entire home/apt,149,1,0,,,1,339
32607771,Sweet Suite in Gordon Head,201697164,Tingting,Saanich,Saanich,48.4847,-123.31107,Entire home/apt,118,1,11,2019-05-25,4.23,1,206
32608796,"Private Waterfront House - 3 bedrms, 2 full baths",39992330,Elizabeth,Sooke,Sooke,48.36551,-123.73258,Entire home/apt,151,5,0,,,2,65
32612468,SEASIDE RETREAT on Cain Beach,25329858,Galiano Go To Girls,Southern Gulf Islands,Southern Gulf Islands,48.88356,-123.32313,Entire home/apt,349,3,0,,,4,297
32613681,Dragonfly Acres:  a natural seaside property,245180787,Mary,Southern Gulf Islands,Southern Gulf Islands,48.81674,-123.29207,Entire home/apt,185,30,0,,,1,299
32614104,Luxury Oceanfront House - The Cove at Otter Point,245186275,MaryLou,Juan de Fuca,Juan de Fuca,48.35865,-123.81967,Entire home/apt,450,3,2,2019-05-20,1.71,1,185
32636832,DOWNTOWN BOHO GEM!!! Great Location!!!,52038642,Rebecca,Victoria,Fairfield,48.41718,-123.3572,Entire home/apt,120,2,3,2019-05-12,1.13,1,283
32638583,Musical Air BNB Have a grand piano in your bedroom,118101352,Pamela,Langford,Langford,48.45809,-123.50789,Private room,40,1,2,2019-05-20,2,1,363
32642080,Contemporary loft 10 minutes from Downtown Vic,13758800,Jiseon,Esquimalt,Esquimalt,48.43751,-123.40249,Entire home/apt,99,2,9,2019-05-20,3.46,1,26
32642720,"Dog Park, 1 Bedroom plus pull out couch",18759734,Mason Leonard,Victoria,Oaklands,48.44519,-123.34494,Entire home/apt,59,2,9,2019-05-23,4.74,1,347
32644222,Parliament & Harbour View,245438576,Tylor & Jura,Victoria,Downtown,48.42826,-123.37062,Entire home/apt,99,1,33,2019-05-20,11.38,1,148
32662548,Country Cottage in the Heart of Town,10110753,Rosemary,Saanich,Saanich,48.4558,-123.36406,Entire home/apt,87,5,0,,,3,90
32667166,Home away from home - private room in open home,13144294,Tanya,Langford,Langford,48.4761,-123.52798,Private room,74,30,0,,,1,63
32668973,Tudor Suite - garden paradise across from beach,4803891,Maia,Saanich,Saanich,48.45284,-123.2735,Entire home/apt,87,1,7,2019-03-29,2.47,1,0
32669926,Furnished Home in Victoria for the month of April,156214144,Charlene,Victoria,South Jubilee,48.4282,-123.32319,Entire home/apt,66,30,0,,,1,0
32682297,"Forest Ridge, Port Renfrew Retreat",106726613,Harley And Elise,Juan de Fuca,Juan de Fuca,48.55351,-124.41661,Entire home/apt,195,2,3,2019-05-20,1.50,1,337
32689378,Beautiful ocean and Mt view house,245789742,Andrew,Saanich,Saanich,48.50921,-123.36918,Entire home/apt,280,2,7,2019-05-05,3.28,1,294
32696740,Beach House near Willows Beach in Oak Bay,192143934,Nikki,Oak Bay,Oak Bay,48.43075,-123.30631,Entire home/apt,224,30,0,,,1,52
32701474,Driftwood Escape,124166735,Craig,Juan de Fuca,Juan de Fuca,48.55456,-124.40271,Entire home/apt,300,2,1,2019-04-21,0.83,1,214
32713949,FURNISHED ROOM IN A HOUSE,12337669,Misha,Victoria,Fernwood,48.43343,-123.33843,Private room,35,30,0,,,1,174
32716993,Castaway,246005913,Matt,Juan de Fuca,Juan de Fuca,48.55716,-124.40292,Entire home/apt,300,2,0,,,1,130
32719589,Petite Retreat-Cozy setting,31488658,Handsome Dan & The French Girl,Juan de Fuca,Juan de Fuca,48.55549,-124.41723,Entire home/apt,175,2,1,2019-03-24,0.47,9,324
32720598,Encore Escape,40529437,Victoria,Victoria,Victoria West,48.42757,-123.37946,Entire home/apt,105,30,0,,,24,244
32721033,"Bright, Spacious & Private Suite",2428424,Alison,Victoria,Burnside,48.44635,-123.3834,Entire home/apt,70,1,11,2019-05-21,8.05,1,53
32725110,Trailhead Annex,236053091,Michael,Salt Spring Island,Salt Spring Island,48.91912,-123.57365,Entire home/apt,250,1,1,2019-05-19,1,1,111
32728692,"NEW-""The Cityzen"" in the Heart of Downtown",43314463,Rob&Jen,Victoria,Downtown,48.42977,-123.36728,Entire home/apt,112,1,30,2019-05-21,14.75,9,317
32741816,NEW and TRENDY Downtown Victoria 1 Bedroom Condo,43314463,Rob&Jen,Victoria,Downtown,48.42948,-123.36696,Entire home/apt,112,1,19,2019-05-21,9.05,9,338
32745440,Driftwood Suite Private Beach-Buffet Breakfast,10457020,Karen,Juan de Fuca,Juan de Fuca,48.38162,-123.8702,Private room,199,1,0,,,6,335
32749733,Beautiful new RV in the city - Central location,126675294,Jessica,Victoria,Hillside/Quadra,48.44588,-123.35239,Entire home/apt,81,2,4,2019-05-20,2.31,1,58
32770091,House next to highway 17,140392815,Raina,Saanich,Saanich,48.48494,-123.37394,Private room,160,1,4,2019-04-15,1.69,8,0
32787241,Perfect area for travellers. Prime location.,132055159,Marly,Saanich,Saanich,48.45164,-123.3815,Private room,65,2,5,2019-05-20,5,2,220
32788537,The Hale Eddy Luxury B&B Suites - Mountain Suite,246645534,Doug,Salt Spring Island,Salt Spring Island,48.80885,-123.49104,Private room,245,2,0,,,2,240
32788699,Summer Log Chalet 1,98456430,Judy,Salt Spring Island,Salt Spring Island,48.90204,-123.54444,Entire home/apt,325,3,0,,,7,39
32788916,Summer Chalet 3,98456430,Judy,Salt Spring Island,Salt Spring Island,48.89975,-123.54621,Entire home/apt,325,3,0,,,7,107
32814452,BRAND NEW Water Front with Hot Tub & Theatre,10547136,Sabrina,Sidney,Sidney,48.66649,-123.40027,Entire home/apt,349,2,4,2019-05-21,1.94,1,275
32816674,The Crowbar by the Sea,89139764,Marc & Kathy,Colwood,Colwood,48.4172,-123.47822,Entire home/apt,95,2,7,2019-05-22,3.00,1,82
32821444,Motorhome RV rental waiting for its next adventure,192152157,Brenda,Victoria,Rockland,48.42443,-123.33919,Entire home/apt,95,3,0,,,1,352
32835309,Waterfront private entrance  / “casa canaday “,30472844,Mike,Southern Gulf Islands,Southern Gulf Islands,48.85433,-123.26453,Entire home/apt,151,3,0,,,1,130
32841203,Commonwealth Clubhouse ~ Near Royal Oak & Elk Lake,7115293,Kirsten,Saanich,Saanich,48.50309,-123.39619,Private room,81,1,0,,,4,226
32847134,"Halcyon House
Tully’s Spacious 3-Bedroom",43314463,Rob&Jen,Central Saanich,Central Saanich,48.56202,-123.40234,Entire home/apt,250,2,9,2019-05-23,6.92,9,212
32847745,"Super Clean, LEGAL, 3rd Flr 1 BR in Old/China Town",212504884,Paul & Takayo,Victoria,Downtown,48.42915,-123.36726,Entire home/apt,120,1,24,2019-05-22,10.91,2,138
32875584,"Urban Jungle - Downtown 2 bedroom, secure parking",15243793,Siv,Victoria,Harris Green,48.42586,-123.3579,Entire home/apt,200,3,0,,,1,23
32877115,New modern suite waterfront south facing view!,152365503,Lindsay,Saanich,Saanich,48.46188,-123.41476,Entire home/apt,110,2,4,2019-04-26,1.67,1,357
32895559,Helen's Guest Suite in Victoria,8661457,Helen,Victoria,Rockland,48.41822,-123.3327,Entire home/apt,249,1,0,,,1,58
32914481,Central Victoria with big private back yard,2874507,Barri,Victoria,Fernwood,48.43594,-123.34401,Entire home/apt,99,10,0,,,1,0
32915098,Gulf Island Private Cabin Getaway,10032190,Heather,Southern Gulf Islands,Southern Gulf Islands,48.8013,-123.3113,Entire home/apt,105,3,1,2019-03-31,0.53,1,0
32919119,Good Vibes B&B,12499212,Misha,Southern Gulf Islands,Southern Gulf Islands,48.81221,-123.31202,Entire home/apt,93,1,9,2019-05-22,6.43,1,112
32919814,Modern Downtown Condo with a View,59402549,Victoria Apartment,Victoria,Downtown,48.42794,-123.36968,Entire home/apt,180,2,10,2019-05-05,4.29,3,100
32919903,Sunset Farm Stay,247680925,Sandy,Salt Spring Island,Salt Spring Island,48.92534,-123.58343,Entire home/apt,450,4,0,,,1,107
32920354,"Ocean, Trees, Parks, Quiet Neighbourhood",191761046,Garth,Oak Bay,Oak Bay,48.41531,-123.30966,Entire home/apt,125,2,0,,,1,89
32920445,Cozy Hilltop Get-away,173262154,Garry,Juan de Fuca,Juan de Fuca,48.36281,-123.68943,Entire home/apt,69,2,3,2019-05-20,1.58,2,170
32940214,1960's Bohemian Island Cottage,109026208,Jessica,Salt Spring Island,Salt Spring Island,48.75888,-123.4144,Entire home/apt,250,2,7,2019-05-20,3.33,1,28
32941022,Private Guest Suite,21877445,Thomas,View Royal,View Royal,48.45213,-123.46984,Entire home/apt,60,1,5,2019-05-12,2.34,1,93
32943395,waterfront - Wellness Services Offered-1,217962108,Jiankun,Central Saanich,Central Saanich,48.60465,-123.39608,Private room,126,1,0,,,4,179
32957167,private room in a home in Sooke,247992739,Rental,Sooke,Sooke,48.38695,-123.71803,Private room,50,1,0,,,2,364
32963215,Cute and cozy Victoria home.,85169662,Jay,Langford,Langford,48.42011,-123.53586,Entire home/apt,149,6,0,,,3,1
32966478,Family Friendly Home...,27541023,Keith,Saanich,Saanich,48.46612,-123.34936,Entire home/apt,250,5,0,,,2,103
32968570,Peaceful Island Living on Pender Island,52020513,Lynn,Southern Gulf Islands,Southern Gulf Islands,48.80006,-123.31246,Entire home/apt,70,2,1,2019-05-03,1,1,11
32986934,SeaSuite. Be on the Sea,4944372,Mark,Sidney,Sidney,48.65387,-123.39404,Entire home/apt,134,2,8,2019-05-22,4.36,1,169
32987124,The Hale Eddy Luxury B&B Suites - Forest Suite,246645534,Doug,Salt Spring Island,Salt Spring Island,48.80988,-123.49151,Private room,206,2,0,,,2,150
32995693,Bright Modern Suit near Uvic and Gordon Head,246067631,Cecilia&Eric,Oak Bay,Oak Bay,48.46628,-123.32042,Entire home/apt,151,1,6,2019-04-25,2.73,2,43
33014803,Ideal Hot Tub suite on SaltSpring in South end ~,35998606,Elle,Salt Spring Island,Salt Spring Island,48.77891,-123.50411,Entire home/apt,155,1,15,2019-05-18,6.00,16,139
33016640,Top Floor Getaway with Shared Rooftop Patio,248489200,Mike & Wendy,Victoria,Downtown,48.42728,-123.36935,Entire home/apt,149,2,14,2019-05-21,9.77,2,156
33019597,"#202 at the Monaco, in the heart of the city",42039123,Nick,Victoria,Downtown,48.42828,-123.36637,Entire home/apt,149,3,6,2019-04-28,3.10,7,288
33020361,"#305 at the Monaco, in the heart of the city",42039123,Nick,Victoria,Downtown,48.4279,-123.36727,Entire home/apt,138,3,1,2019-04-07,0.60,7,301
33021026,"#402 at the Monaco, in the heart of the city",42039123,Nick,Victoria,Downtown,48.42799,-123.36759,Entire home/apt,169,3,4,2019-05-21,2.73,7,309
33022689,Suite near the Salish Sea,219495201,Tara,Sidney,Sidney,48.66325,-123.40711,Entire home/apt,95,2,4,2019-05-20,1.88,1,116
33043021,Happy Hour - View and tranquility,31488658,Handsome Dan & The French Girl,Juan de Fuca,Juan de Fuca,48.55271,-124.41633,Entire home/apt,294,2,0,,,9,325
33043877,"Cottage Eleven at Currents, Otter Bay",68459048,Kathryn,Southern Gulf Islands,Southern Gulf Islands,48.7996,-123.31066,Entire home/apt,110,2,4,2019-05-20,3.43,1,10
33068696,"Fun Family home, minutes to town & beach! Sleeps 8",18665738,Pamela,Victoria,Gonzales,48.41234,-123.33452,Entire home/apt,294,3,0,,,1,39
33069325,waterfront-Wellness Services Offered-2,217962108,Jiankun,Central Saanich,Central Saanich,48.60524,-123.39459,Private room,138,1,1,2019-05-20,1,4,364
33074357,Shelbourne st 3# room,116432486,Hongli,Victoria,Oaklands,48.437,-123.33374,Private room,48,1,2,2019-04-07,0.85,3,362
33075600,"bedroom near uvic quiet, safe , private area",248893364,Torquay,Saanich,Saanich,48.49227,-123.32253,Private room,38,1,5,2019-04-22,2.14,3,24
33075951,Beautiful Suite by the Ocean,142738671,Vadim,Saanich,Saanich,48.48963,-123.30428,Entire home/apt,200,3,1,2019-05-21,1,1,289
33076361,Bear Mountain Chalet,116742278,Rachel,Langford,Langford,48.47026,-123.51109,Entire home/apt,500,2,5,2019-05-12,2.34,5,31
33091681,Entire family home with in law suite for August!,22061354,John,Saanich,Saanich,48.45346,-123.35738,Entire home/apt,200,20,0,,,3,173
33093074,James Bay Character Home - 3 Bedroom,8245591,Kevin,Victoria,James Bay,48.41859,-123.37217,Entire home/apt,200,30,1,2019-03-28,0.50,1,179
33118330,"Bear Mountain 1 BR Incl. Breakfast, Sec. Unit",162115718,Kip,Highlands,Highlands,48.47553,-123.50986,Entire home/apt,89,2,2,2019-04-28,1.62,2,61
33119636,The Anchor House- Oceanfront with Private Dock,249317396,Joanna,Juan de Fuca,Juan de Fuca,48.37329,-123.69229,Entire home/apt,375,2,5,2019-05-22,4.17,1,317
33135746,Fernwood character upper apartment,3537803,Andy And Linda,Victoria,Fernwood,48.43211,-123.3406,Entire home/apt,99,2,6,2019-05-19,4.19,1,284
33136812,Modern & Affordable Downtown Condo,249230089,Colin,Victoria,Downtown,48.43047,-123.3669,Entire home/apt,120,2,2,2019-04-14,1.20,1,225
33139734,Hilltop Luxury Suite-Stunning View over Victoria,249515054,Wirintira,Langford,Langford,48.45055,-123.47615,Entire home/apt,250,3,3,2019-05-20,1.55,1,341
33140985,The Ocean Suite in Character Home,134399360,Zoe,Victoria,James Bay,48.4192,-123.3828,Private room,75,1,1,2019-04-18,0.77,4,40
33141346,The Sunshine Suite in Character Home,134399360,Zoe,Victoria,James Bay,48.41981,-123.38136,Private room,75,1,12,2019-05-22,9.73,4,38
33157606,#61 Jedburgh Road,3827344,Don,View Royal,View Royal,48.45767,-123.44216,Entire home/apt,250,4,0,,,36,321
33159620,NEW! 3 bedroom Classic Character Home. Sleeps 6!,9153672,Nico And Laura,Victoria,Fairfield,48.41876,-123.35156,Entire home/apt,210,3,4,2019-05-08,3.33,15,72
33162295,"Natural, Quiet, Comfortable Surroundings",29622952,Fran And Robin,Saanich,Saanich,48.45883,-123.34729,Entire home/apt,70,5,0,,,1,67
33183849,"bedroom near uvic quiet, safe , private area",248893364,Torquay,Saanich,Saanich,48.49055,-123.32127,Private room,39,1,3,2019-05-05,2.37,3,22
33194804,Cosy suite near downtown and waterfront,5880056,Myrianne,Esquimalt,Esquimalt,48.43356,-123.40113,Entire home/apt,73,14,0,,,1,96
33196855,Sunset Cottage,208507700,Jen,Southern Gulf Islands,Southern Gulf Islands,48.97827,-123.56691,Entire home/apt,250,2,0,,,1,142
33222568,"Scenic Oceanfront Estate, Cozy Hummingbird enSuite",246920020,Sharon Amber,Sooke,Sooke,48.39168,-123.65214,Private room,121,2,4,2019-04-29,2.93,3,363
33227281,"Lovely newer home near hiking, biking and beaches",39192245,T,Saanich,Saanich,48.47748,-123.33988,Entire home/apt,250,5,0,,,1,103
33229101,Sweet suite in High Quadra,1772571,Karen,Saanich,Saanich,48.47973,-123.38401,Entire home/apt,90,2,1,2019-05-19,1,1,109
33246899,The Lighthouse - Full Character Home with 3 Rooms,134399360,Zoe,Victoria,James Bay,48.41986,-123.3831,Private room,474,1,0,,,4,28
33251058,Relaxing 3BR Riesling Retreat,250374690,Robert,Juan de Fuca,Juan de Fuca,48.55415,-124.41784,Entire home/apt,269,2,0,,,2,351
33252876,"bedroom with own bathroom near uvic quiet, private",248893364,Torquay,Saanich,Saanich,48.49242,-123.32254,Private room,43,1,1,2019-04-14,0.70,3,18
33254729,WEST COAST GLAMPING,21015244,Stephanie,Saanich,Saanich,48.54126,-123.43892,Entire home/apt,99,1,8,2019-05-25,5.58,1,124
33255407,"Home-like Suite ( Upper)  in Cordovabay, Victoria",250153027,Albert,Saanich,Saanich,48.50813,-123.3581,Entire home/apt,110,3,0,,,2,210
33270534,"Welcome to Victoria, BC",250535715,Eddy,Victoria,Downtown,48.42209,-123.36337,Entire home/apt,75,6,2,2019-05-01,1.40,1,0
33271832,Tiny Treasure,93688139,Dayna,Central Saanich,Central Saanich,48.55322,-123.39718,Entire home/apt,99,2,8,2019-05-18,4.21,1,119
33276089,Relaxing 2BR Riesling Retreat,250374690,Robert,Juan de Fuca,Juan de Fuca,48.55325,-124.41639,Entire home/apt,169,2,2,2019-04-22,1.40,2,351
33291605,Eagle's Nest,250723423,Nars,Victoria,Downtown,48.42209,-123.36513,Entire home/apt,388,1,5,2019-05-20,4.29,1,163
33293317,Captain's Quarters: Port Renfrew Accommodations,5426168,Rob,Juan de Fuca,Juan de Fuca,48.55735,-124.4063,Private room,120,1,0,,,6,121
33293340,Cozy Open Concept Cabin in the Rainforest,37778750,Tony,Juan de Fuca,Juan de Fuca,48.42902,-124.07303,Entire home/apt,173,1,13,2019-05-20,7.80,1,311
33293548,Tyee: Port Renfrew Accommodations,5426168,Rob,Juan de Fuca,Juan de Fuca,48.55687,-124.40606,Private room,120,1,0,,,6,120
33293642,Bayview: Port Renfrew Accommodations,5426168,Rob,Juan de Fuca,Juan de Fuca,48.55698,-124.40637,Private room,120,1,0,,,6,120
33293716,KEMP LAKE COTTAGE,250578055,Darrin,Sooke,Sooke,48.38255,-123.78049,Entire home/apt,50,2,9,2019-05-21,6.28,1,39
33293731,Beachview: Port Renfrew Accommodations,5426168,Rob,Juan de Fuca,Juan de Fuca,48.55834,-124.40665,Private room,120,1,0,,,6,121
33297982,New All Inclusive Jubilee Home,186991151,Anna,Victoria,Oaklands,48.43669,-123.33391,Entire home/apt,165,31,0,,,1,60
33304308,V V C  Home,198046807,Anna,Saanich,Saanich,48.46753,-123.32387,Entire home/apt,230,2,1,2019-05-20,1,2,72
33310355,Sophisticated Suite in the ❤︎ of Victoria,250905056,Charl,Victoria,Downtown,48.42546,-123.36761,Entire home/apt,249,2,2,2019-05-20,2,1,136
33314506,Oceanview: Port Renfrew Accommodations,5426168,Rob,Juan de Fuca,Juan de Fuca,48.55695,-124.40691,Private room,99,1,0,,,6,93
33314859,Mountainview: Port Renfrew Accommodations,5426168,Rob,Juan de Fuca,Juan de Fuca,48.55833,-124.40681,Private room,120,1,0,,,6,93
33341394,Stunning And Elegant New Home!,151828015,Michelle,Langford,Langford,48.41418,-123.52834,Entire home/apt,99,1,4,2019-05-14,3.33,1,4
33363325,"Driftwood, Travelers' Retreat, 2-bdrm suite, Sooke",123663952,Eugene,Sooke,Sooke,48.38784,-123.72411,Entire home/apt,99,2,2,2019-05-16,1.67,1,57
33366871,AMAZING!!!!! Oak Bay Cozy 1-bedroom Suite,247277183,Alita,Oak Bay,Oak Bay,48.43335,-123.32101,Entire home/apt,65,1,5,2019-05-24,2.54,6,54
33369834,*Modern Luxury Home with Best Views in Oak Bay,32614142,Elite Vacation Homes,Oak Bay,Oak Bay,48.41182,-123.32292,Entire home/apt,520,7,0,,,46,51
33377038,Linden Glen - A lovely country home on 5 acres,251452734,Sue,Saanich,Saanich,48.54485,-123.41853,Entire home/apt,200,7,0,,,1,97
33378054,Salish Sea Sanctuary,42433424,Sarah,Colwood,Colwood,48.4207,-123.50969,Entire home/apt,149,3,0,,,2,37
33390095,Newly Renovated Guest Suite!,40724548,Amelia,Sidney,Sidney,48.65898,-123.40869,Entire home/apt,81,2,4,2019-05-25,4,1,227
33390355,Contemporary little cottage!!,153325572,Angelica,Central Saanich,Central Saanich,48.56657,-123.43465,Entire home/apt,75,1,9,2019-05-20,5.40,1,313
33398390,Historic Hideaway,40529437,Victoria,Victoria,Downtown,48.42779,-123.36697,Entire home/apt,210,3,1,2019-04-22,0.86,24,328
33400448,Rates Just Reduced!  Panoramic Sea View Suite,133874068,Melissa And Rod,Victoria,Downtown,48.42751,-123.36367,Entire home/apt,155,30,0,,,1,42
33405561,Beautiful 1 Bedroom Suite in Sooke,21618382,Tanya,Sooke,Sooke,48.37391,-123.75468,Entire home/apt,87,2,0,,,1,130
33451896,One Bedroom Apartment @ Tree Top Suite,1748,Jeff,Victoria,Rockland,48.42128,-123.33873,Entire home/apt,527,1,0,,,8,300
33451900,Master Bedroom-King-Ensuite,1748,Jeff,Victoria,Rockland,48.4199,-123.33945,Private room,355,1,0,,,8,283
33451906,Rose Room-King-Ensuite,1748,Jeff,Victoria,Rockland,48.4199,-123.33854,Private room,355,1,0,,,8,264
33451918,Primrose Room-King-Ensuite,1748,Jeff,Victoria,Rockland,48.41951,-123.33849,Private room,289,1,0,,,8,277
33451927,Lilac Room-Queen-Ensuite,1748,Jeff,Victoria,Rockland,48.41901,-123.33996,Private room,276,1,0,,,8,291
33451936,Iris Room-Queen-Ensuite,1748,Jeff,Victoria,Rockland,48.41995,-123.33908,Private room,314,1,0,,,8,283
33451939,Garden Suite-Queen-Ensuite,1748,Jeff,Victoria,Rockland,48.42119,-123.33855,Private room,461,1,0,,,8,333
33452707,Era Zen 728,40529437,Victoria,Victoria,Downtown,48.42701,-123.3629,Entire home/apt,231,3,0,,,24,3
33453163,3 bedrooms Modern Suit near UVic,246067631,Cecilia&Eric,Saanich,Saanich,48.46844,-123.32057,Entire home/apt,179,1,5,2019-05-12,3.49,2,37
33455458,HARBOUR HAVEN - OCEANFRONT - HOTTUB,77023258,Carol,Sooke,Sooke,48.38266,-123.70985,Entire home/apt,474,6,0,,,3,159
33456484,A Stones Throw At McRae,32767961,Becky And Andre,Saanich,Saanich,48.44984,-123.33648,Entire home/apt,99,1,21,2019-05-24,14.32,1,24
33457144,Juliet’s Haven,252056254,Samantha,Victoria,Downtown,48.42753,-123.36327,Entire home/apt,85,2,12,2019-05-22,6.92,1,34
33457282,Affinty Garden  夢園 · 夢圓,171154643,Wayne,Central Saanich,Central Saanich,48.58083,-123.42558,Private room,65,1,0,,,2,154
33458214,private cozy room in a house in Sooke,247992739,Rental,Sooke,Sooke,48.38725,-123.71815,Private room,98,1,0,,,2,364
33459230,DON'T MISS! 5 Bedrooms with Great Mountain View,247277183,Alita,Langford,Langford,48.45282,-123.47687,Entire home/apt,159,1,3,2019-05-24,2.09,6,23
33480913,Garden suite in heart of Oak Bay,101442246,Angelique,Oak Bay,Oak Bay,48.42853,-123.32087,Entire home/apt,65,2,6,2019-05-20,4.09,1,33
33491373,Sunny family home close to Oak Bay village,148492019,Jeanne,Oak Bay,Oak Bay,48.41726,-123.32102,Entire home/apt,145,3,0,,,1,7
33492599,"Clamor central,  the old town Pandora street loft.",858603,John,Victoria,Downtown,48.42802,-123.36795,Entire home/apt,90,30,0,,,4,143
33495680,"Lush tropical and orchard like yard, private suite",252410487,Wanda,North Saanich,North Saanich,48.69447,-123.45785,Private room,151,1,2,2019-05-19,1.67,1,172
